GROUP,CUST,MAKER,STYLE,IE,CPO,EXP_DATE,COLOR_CODE,CPO_QTY,CUTTING,SEWING,RECEIVING,PACKING
202609,BYY,GLD1,007JV_H26,0.8700,2100220850,9/11/2026 12:00:00 AM,BLUE TUNDRA HEATHER/SILVER MIST,5544,5544,5544,5544,5485
202608,BYY,GLD1,007JV_H26,0.8700,2100220851,8/11/2026 12:00:00 AM,DARKEST NIGHT/CLOUD WHITE,8332,8326,8332,8326,8323
202609,BYY,GLD1,007JV_H26,0.8700,2100220853,9/11/2026 12:00:00 AM,MOUNTAIN GREEN/CLOUD WHITE,3846,3846,3846,3846,834
202610,BYY,GLD1,007JV_H26,0.8700,2100220849,10/10/2026 12:00:00 AM,POP PINK HEATHER/CLOUD WHITE,2370,2370,2370,2370,0
202608,BYY,GLD1,007JV_H26,0.8700,2100220852,8/11/2026 12:00:00 AM,SILVER MIST/CLOUD WHITE,5401,5388,5386,5388,5386
202608,BYY,GLD1,00AC4_H26,1.7500,2100220842,8/11/2026 12:00:00 AM,DARKEST NIGHT,553,553,553,553,553
202610,BYY,GLD1,00AC4_H26,1.7500,2100220843,10/10/2026 12:00:00 AM,POP PINK HEATHER,615,615,615,615,615
202608,BYY,GLD1,00AC4_H26,1.7500,2100220844,8/11/2026 12:00:00 AM,SCARLET RED HEATHER,523,523,523,523,522
202611,BYY,GLD1,00AC4_S27,1.7500,2100244898,11/9/2026 12:00:00 AM,DARKEST NIGHT BY,687,0,0,0,0
202611,BYY,GLD1,00AC4_S27,1.7500,2100244897,11/9/2026 12:00:00 AM,SILVER MIST BY,813,0,0,0,0
202608,BYY,GLD1,00AC5_H26,2.2500,2100220845,8/10/2026 12:00:00 AM,BLUE TUNDRA HEATHER,1705,1705,1705,1705,1701
202608,BYY,GLD1,00AC5_H26,2.2500,2100220848,8/10/2026 12:00:00 AM,NOCTURNAL NAVY,511,511,511,511,509
202608,BYY,GLD1,00AC5_H26,2.2500,2100220846,8/10/2026 12:00:00 AM,DARKEST NIGHT,1146,1146,1146,1144,1143
202609,BYY,GLD1,00AC5_H26,2.2500,2100220847,9/10/2026 12:00:00 AM,MOUNTAIN GREEN HEATHER,500,500,500,499,367
202611,BYY,GLD1,00AC5_S27,2.2500,2100240860,11/9/2026 12:00:00 AM,SILVER MIST BY,502,0,0,0,0
202611,BYY,GLD1,00AC5_S27,2.2500,2100240858,11/9/2026 12:00:00 AM,DARKEST NIGHT BY,500,0,0,0,0
202611,BYY,GLD1,00AC5_S27,2.2500,2100240857,11/9/2026 12:00:00 AM,NOCTURNAL NAVY BY,500,0,0,0,0
202611,BYY,GLD1,00AC5_S27,2.2500,2100240859,11/9/2026 12:00:00 AM,CLOUD WHITE BY,503,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,9500007857,10/20/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,275,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,072903,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,1611,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,9500007856,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,174,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2100241100,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,527,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000654996,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,1662,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000654997,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,268,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000658372,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,992,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100245983,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,684,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248515,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,1340,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248524,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,312,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000662266,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,6303,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100251281,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,825,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000662267,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,519,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,1000662268,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,300,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100251084,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,270,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100251133,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,520,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100251255,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,330,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,1203_ZA,12/3/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,222,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,1000662269,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,615,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100258958,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,942,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100257993,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,370,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,1000662271,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,3290,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,2100256222,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,258,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,2100257985,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,340,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,1000662270,1/28/2027 12:00:00 AM,0001 ANNELIESEDITSY EGRET,430,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100255368,12/31/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,310,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,9500007861,10/20/2026 12:00:00 AM,0005 SNOW HEATHER,324,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2100241046,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,887,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655006,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,1365,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655007,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,335,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,9500007860,10/22/2026 12:00:00 AM,0005 SNOW HEATHER,470,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2500074460,10/29/2026 12:00:00 AM,0005 SNOW HEATHER,300,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100246035,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,765,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000658375,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,1596,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2500075218,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,204,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248501,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,2008,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248584,11/19/2026 12:00:00 AM,0005 SNOW HEATHER,442,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100257670,12/17/2026 12:00:00 AM,0005 SNOW HEATHER,420,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100256217,12/17/2026 12:00:00 AM,0005 SNOW HEATHER,800,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100257922,12/17/2026 12:00:00 AM,0005 SNOW HEATHER,299,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,2100257925,2/4/2027 12:00:00 AM,0005 SNOW HEATHER,485,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,2100256408,2/4/2027 12:00:00 AM,0005 SNOW HEATHER,900,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,2100259317,2/4/2027 12:00:00 AM,0005 SNOW HEATHER,440,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,9500007859,10/20/2026 12:00:00 AM,0002 NAVY BLAZER,324,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000654999,10/22/2026 12:00:00 AM,0002 NAVY BLAZER,4473,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000654998,10/22/2026 12:00:00 AM,0002 NAVY BLAZER,421,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2100241220,10/22/2026 12:00:00 AM,0002 NAVY BLAZER,501,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,072904,10/22/2026 12:00:00 AM,0002 NAVY BLAZER,1611,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,9500007858,10/22/2026 12:00:00 AM,0002 NAVY BLAZER,470,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655000,10/29/2026 12:00:00 AM,0002 NAVY BLAZER,1836,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2500074462,10/29/2026 12:00:00 AM,0002 NAVY BLAZER,300,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655001,10/29/2026 12:00:00 AM,0002 NAVY BLAZER,267,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100245894,11/19/2026 12:00:00 AM,0002 NAVY BLAZER,728,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248477,11/19/2026 12:00:00 AM,0002 NAVY BLAZER,313,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000658373,11/19/2026 12:00:00 AM,0002 NAVY BLAZER,3211,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248509,11/19/2026 12:00:00 AM,0002 NAVY BLAZER,1390,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100251096,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,270,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100251508,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,513,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100251581,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,250,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1126_ZA,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,221,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100251287,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,720,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000662272,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,1851,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000662273,11/26/2026 12:00:00 AM,0002 NAVY BLAZER,212,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100257586,12/31/2026 12:00:00 AM,0002 NAVY BLAZER,420,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100256224,12/31/2026 12:00:00 AM,0002 NAVY BLAZER,950,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,1000662274,12/31/2026 12:00:00 AM,0002 NAVY BLAZER,777,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,1000662275,12/31/2026 12:00:00 AM,0002 NAVY BLAZER,241,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100257945,12/31/2026 12:00:00 AM,0002 NAVY BLAZER,369,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,1000662277,1/14/2027 12:00:00 AM,0002 NAVY BLAZER,391,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,1000662276,1/14/2027 12:00:00 AM,0002 NAVY BLAZER,2092,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,2100259301,2/4/2027 12:00:00 AM,0002 NAVY BLAZER,437,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,1000662278,2/4/2027 12:00:00 AM,0002 NAVY BLAZER,1628,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,2100256675,2/4/2027 12:00:00 AM,0002 NAVY BLAZER,795,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,1000662279,2/4/2027 12:00:00 AM,0002 NAVY BLAZER,308,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,2100257950,2/4/2027 12:00:00 AM,0002 NAVY BLAZER,340,0,0,0,0
202612,LVS,GLD5,00AD0_H127,1.0400,2100250769,12/31/2026 12:00:00 AM,0002 NAVY BLAZER,420,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2100241222,10/22/2026 12:00:00 AM,0004 EGRET,718,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655003,10/22/2026 12:00:00 AM,0004 EGRET,4633,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,072939,10/22/2026 12:00:00 AM,0004 EGRET,1611,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655002,10/22/2026 12:00:00 AM,0004 EGRET,400,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655004,10/29/2026 12:00:00 AM,0004 EGRET,1692,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,2500074461,10/29/2026 12:00:00 AM,0004 EGRET,300,0,0,0,0
202610,LVS,GLD5,00AD0_H127,1.0400,1000655005,10/29/2026 12:00:00 AM,0004 EGRET,242,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2500075217,11/19/2026 12:00:00 AM,0004 EGRET,216,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000658374,11/19/2026 12:00:00 AM,0004 EGRET,5905,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248479,11/19/2026 12:00:00 AM,0004 EGRET,312,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100248561,11/19/2026 12:00:00 AM,0004 EGRET,297,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100258956,11/26/2026 12:00:00 AM,0004 EGRET,900,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1126_ZA,11/26/2026 12:00:00 AM,0004 EGRET,223,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000662280,11/26/2026 12:00:00 AM,0004 EGRET,581,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,1000662281,11/26/2026 12:00:00 AM,0004 EGRET,450,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,1000662282,1/7/2027 12:00:00 AM,0004 EGRET,2121,0,0,0,0
202701,LVS,GLD5,00AD0_H127,1.0400,1000662283,1/7/2027 12:00:00 AM,0004 EGRET,332,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,1000662285,2/25/2027 12:00:00 AM,0004 EGRET,1656,0,0,0,0
202702,LVS,GLD5,00AD0_H127,1.0400,1000662284,2/25/2027 12:00:00 AM,0004 EGRET,300,0,0,0,0
202611,LVS,GLD5,00AD0_H127,1.0400,2100250770,11/26/2026 12:00:00 AM,0004 EGRET,620,0,0,0,0
202610,LVS,GLD5,00AD0_H127_IND,1.1200,2100243418,10/22/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,480,0,0,0,0
202610,LVS,GLD5,00AD0_H127_IND,1.1200,2100243419,10/22/2026 12:00:00 AM,0002 NAVY BLAZER,480,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655012,10/22/2026 12:00:00 AM,0004 CRYSTAL PINK,3249,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655013,10/22/2026 12:00:00 AM,0004 CRYSTAL PINK,545,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,072941,10/22/2026 12:00:00 AM,0004 CRYSTAL PINK,1856,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,2100241055,10/22/2026 12:00:00 AM,0004 CRYSTAL PINK,861,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2500074871,11/19/2026 12:00:00 AM,0004 CRYSTAL PINK,500,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248494,11/19/2026 12:00:00 AM,0004 CRYSTAL PINK,490,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248559,11/19/2026 12:00:00 AM,0004 CRYSTAL PINK,1892,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100245984,11/19/2026 12:00:00 AM,0004 CRYSTAL PINK,1004,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100257843,11/26/2026 12:00:00 AM,0004 CRYSTAL PINK,255,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100257990,11/26/2026 12:00:00 AM,0004 CRYSTAL PINK,150,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662294,11/26/2026 12:00:00 AM,0004 CRYSTAL PINK,7172,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662295,11/26/2026 12:00:00 AM,0004 CRYSTAL PINK,680,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,1000662296,2/4/2027 12:00:00 AM,0004 CRYSTAL PINK,200,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,1000662297,2/4/2027 12:00:00 AM,0004 CRYSTAL PINK,1493,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,2100257926,2/4/2027 12:00:00 AM,0004 CRYSTAL PINK,188,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655019,10/29/2026 12:00:00 AM,0018 ANNALISE STRIPE V2 ICE WATER,334,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655018,10/29/2026 12:00:00 AM,0018 ANNALISE STRIPE V2 ICE WATER,2008,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248909,11/19/2026 12:00:00 AM,0018 ANNALISE STRIPE V2 ICE WATER,748,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000658379,11/19/2026 12:00:00 AM,0018 ANNALISE STRIPE V2 ICE WATER,334,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248837,11/19/2026 12:00:00 AM,0018 ANNALISE STRIPE V2 ICE WATER,418,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655008,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,1869,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655009,10/29/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,363,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000658376,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,1105,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248910,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,378,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248969,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,2249,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248905,11/19/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,848,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662286,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,1771,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100257822,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,197,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100257995,11/26/2026 12:00:00 AM,0001 ANNELIESEDITSY EGRET,770,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,9500007863,10/20/2026 12:00:00 AM,0003 NAVY BLAZER,275,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,072940,10/22/2026 12:00:00 AM,0003 NAVY BLAZER,1856,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,9500007862,10/22/2026 12:00:00 AM,0003 NAVY BLAZER,174,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,2100241050,10/22/2026 12:00:00 AM,0003 NAVY BLAZER,629,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,2100239589,10/22/2026 12:00:00 AM,0003 NAVY BLAZER,150,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655010,10/29/2026 12:00:00 AM,0003 NAVY BLAZER,514,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655011,10/29/2026 12:00:00 AM,0003 NAVY BLAZER,3029,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248564,11/19/2026 12:00:00 AM,0003 NAVY BLAZER,377,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248581,11/19/2026 12:00:00 AM,0003 NAVY BLAZER,3409,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000658377,11/19/2026 12:00:00 AM,0003 NAVY BLAZER,278,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100246013,11/19/2026 12:00:00 AM,0003 NAVY BLAZER,893,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662288,11/26/2026 12:00:00 AM,0003 NAVY BLAZER,4488,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662287,11/26/2026 12:00:00 AM,0003 NAVY BLAZER,492,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,2500076571,12/3/2026 12:00:00 AM,0003 NAVY BLAZER,500,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,1000662289,12/3/2026 12:00:00 AM,0003 NAVY BLAZER,859,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,2100257840,12/3/2026 12:00:00 AM,0003 NAVY BLAZER,197,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,1000662290,1/7/2027 12:00:00 AM,0003 NAVY BLAZER,222,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,2100256221,1/7/2027 12:00:00 AM,0003 NAVY BLAZER,550,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,2100255284,1/7/2027 12:00:00 AM,0003 NAVY BLAZER,410,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,2100257988,1/7/2027 12:00:00 AM,0003 NAVY BLAZER,295,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,1000662291,1/7/2027 12:00:00 AM,0003 NAVY BLAZER,2018,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,1000662292,2/4/2027 12:00:00 AM,0003 NAVY BLAZER,1413,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,2100257951,2/4/2027 12:00:00 AM,0003 NAVY BLAZER,245,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,1000662293,2/4/2027 12:00:00 AM,0003 NAVY BLAZER,200,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,9500007865,10/20/2026 12:00:00 AM,0005 EGRET,275,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,2100239586,10/22/2026 12:00:00 AM,0005 EGRET,175,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,9500007864,10/22/2026 12:00:00 AM,0005 EGRET,174,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,072942,10/22/2026 12:00:00 AM,0005 EGRET,1021,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,2100241040,10/29/2026 12:00:00 AM,0005 EGRET,1324,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,072943,10/29/2026 12:00:00 AM,0005 EGRET,835,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655015,10/29/2026 12:00:00 AM,0005 EGRET,530,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655014,10/29/2026 12:00:00 AM,0005 EGRET,2092,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100245895,11/19/2026 12:00:00 AM,0005 EGRET,988,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248482,11/19/2026 12:00:00 AM,0005 EGRET,408,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248554,11/19/2026 12:00:00 AM,0005 EGRET,1001,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2500076572,11/26/2026 12:00:00 AM,0005 EGRET,500,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100257823,11/26/2026 12:00:00 AM,0005 EGRET,212,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662298,11/26/2026 12:00:00 AM,0005 EGRET,358,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000662299,11/26/2026 12:00:00 AM,0005 EGRET,5842,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,1000662300,12/31/2026 12:00:00 AM,0005 EGRET,727,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,2100256226,12/31/2026 12:00:00 AM,0005 EGRET,550,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,2100258982,12/31/2026 12:00:00 AM,0005 EGRET,510,0,0,0,0
202612,LVS,GLD5,00AD1_H127,1.9100,2100257999,12/31/2026 12:00:00 AM,0005 EGRET,206,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,1000662301,1/7/2027 12:00:00 AM,0005 EGRET,1962,0,0,0,0
202701,LVS,GLD5,00AD1_H127,1.9100,1000662302,1/7/2027 12:00:00 AM,0005 EGRET,213,0,0,0,0
202702,LVS,GLD5,00AD1_H127,1.9100,1000662303,2/25/2027 12:00:00 AM,0005 EGRET,1573,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,2100241060,10/29/2026 12:00:00 AM,0007 SNOW HEATHER,433,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655017,10/29/2026 12:00:00 AM,0007 SNOW HEATHER,150,0,0,0,0
202610,LVS,GLD5,00AD1_H127,1.9100,1000655016,10/29/2026 12:00:00 AM,0007 SNOW HEATHER,990,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248503,11/19/2026 12:00:00 AM,0007 SNOW HEATHER,3173,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248484,11/19/2026 12:00:00 AM,0007 SNOW HEATHER,716,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,1000658378,11/19/2026 12:00:00 AM,0007 SNOW HEATHER,691,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100245985,11/19/2026 12:00:00 AM,0007 SNOW HEATHER,1059,0,0,0,0
202611,LVS,GLD5,00AD1_H127,1.9100,2100248908,11/19/2026 12:00:00 AM,0016 ANNELIESE LIGHT HTR,770,0,0,0,0
